交易日期,开盘点位,收盘点位,最高点位,最低点位,成交量(万股),成交额(万元),涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅（%）
2009/5/4,"2,635.13","2,714.30","2,715.19","2,632.30","1,029,165.65","11,335,109.99",91.38,3.48,91.38,3.48
2009/5/5,"2,733.11","2,727.01","2,751.25","2,713.23","1,023,137.22","11,264,188.61",12.71,0.47,104.09,3.97
2009/5/6,"2,721.82","2,764.98","2,771.21","2,713.54","1,058,066.50","11,823,207.99",37.96,1.39,142.05,5.42
2009/5/7,"2,783.58","2,767.08","2,797.47","2,731.80","1,221,011.61","13,696,582.51",2.1,0.08,144.15,5.5
2009/5/8,"2,751.50","2,789.22","2,800.22","2,733.33","1,067,249.88","12,087,317.27",22.14,0.8,166.29,6.34
2009/5/11,"2,808.14","2,725.32","2,839.61","2,725.27","1,253,644.52","14,045,574.99",-63.9,-2.29,102.39,3.9
2009/5/12,"2,702.74","2,788.56","2,788.61","2,699.95","886,959.42","9,342,145.83",63.25,2.32,165.64,6.31
2009/5/13,"2,792.42","2,814.01","2,822.71","2,775.57","1,071,128.56","12,363,795.76",25.44,0.91,191.08,7.28
2009/5/14,"2,781.05","2,792.60","2,804.48","2,757.55","826,393.29","9,615,610.09",-21.41,-0.76,169.67,6.47
2009/5/15,"2,800.57","2,796.12","2,815.46","2,773.32","649,314.31","7,497,303.51",3.52,0.13,173.19,6.6
2009/5/18,"2,782.59","2,810.57","2,813.76","2,740.92","748,357.86","8,847,909.16",14.46,0.52,187.65,7.15
2009/5/19,"2,836.34","2,840.08","2,849.63","2,821.95","977,036.17","11,654,318.94",29.51,1.05,217.16,8.28
2009/5/20,"2,843.55","2,812.87","2,849.64","2,812.60","879,392.15","10,514,616.37",-27.22,-0.96,189.94,7.24
2009/5/21,"2,795.83","2,750.01","2,808.29","2,735.77","855,353.94","10,287,582.82",-62.85,-2.23,127.08,4.85
2009/5/22,"2,733.02","2,740.68","2,762.74","2,719.12","614,990.12","7,440,719.87",-9.33,-0.34,117.75,4.49
2009/5/25,"2,684.21","2,752.72","2,761.39","2,675.29","740,916.71","9,104,881.61",12.04,0.44,129.79,4.95
2009/5/26,"2,757.31","2,719.76","2,762.81","2,718.56","723,160.12","8,889,489.57",-32.95,-1.2,96.84,3.69
2009/5/27,"2,734.42","2,759.71","2,768.57","2,715.82","679,766.45","7,860,224.61",39.95,1.47,136.79,5.22
2009/6/1,"2,798.93","2,858.34","2,864.47","2,798.93","1,085,648.83","13,296,777.81",98.63,3.57,235.42,8.98
2009/6/2,"2,878.53","2,865.10","2,892.78","2,855.06","1,083,383.97","13,013,177.80",6.76,0.24,242.17,9.23
2009/6/3,"2,865.73","2,939.39","2,939.39","2,864.71","1,120,733.10","13,160,658.64",74.29,2.59,316.46,12.07
2009/6/4,"2,924.27","2,953.75","2,961.04","2,899.67","1,301,277.10","15,377,074.18",14.36,0.49,330.83,12.61
2009/6/5,"2,966.07","2,939.31","2,975.18","2,937.18","1,084,763.24","13,134,798.44",-14.45,-0.49,316.38,12.06
2009/6/8,"2,937.64","2,948.48","2,978.23","2,912.49","961,163.66","11,453,893.51",9.17,0.31,325.55,12.41
2009/6/9,"2,948.95","2,960.56","2,960.90","2,892.72","919,898.86","10,874,741.56",12.08,0.41,337.63,12.87
2009/6/10,"2,972.42","2,989.60","2,995.70","2,966.59","1,017,900.39","11,645,549.10",29.04,0.98,366.67,13.98
2009/6/11,"2,982.97","2,961.63","3,000.86","2,951.27","871,159.97","10,189,029.20",-27.97,-0.94,338.7,12.91
2009/6/12,"2,955.57","2,906.29","2,976.86","2,883.32","800,670.67","9,213,555.96",-55.34,-1.87,283.36,10.8
2009/6/15,"2,911.42","2,966.19","2,967.10","2,898.07","743,520.90","9,268,963.48",59.91,2.06,343.27,13.09
2009/6/16,"2,936.51","2,961.22","2,979.41","2,929.04","701,792.42","8,992,838.72",-4.97,-0.17,338.29,12.9
2009/6/17,"2,957.58","3,010.59","3,017.41","2,930.49","772,931.18","9,994,552.74",49.37,1.67,387.66,14.78
2009/6/18,"3,014.44","3,057.43","3,061.75","3,014.44","962,813.16","12,277,711.77",46.84,1.56,434.5,16.57
2009/6/19,"3,061.90","3,080.00","3,086.72","3,047.27","1,025,180.69","11,943,447.90",22.57,0.74,457.08,17.43
2009/6/22,"3,106.39","3,082.56","3,116.16","3,072.53","1,039,525.83","12,268,510.05",2.56,0.08,459.64,17.52
2009/6/23,"3,036.40","3,083.90","3,128.53","3,028.45","1,115,067.34","12,709,478.37",1.33,0.04,460.97,17.57
2009/6/24,"3,079.50","3,120.73","3,121.21","3,068.24","1,094,243.13","13,243,116.76",36.84,1.19,497.8,18.98
2009/6/25,"3,125.66","3,117.92","3,141.17","3,103.87","828,068.87","10,770,658.79",-2.81,-0.09,495,18.87
2009/6/26,"3,126.23","3,128.42","3,137.08","3,109.32","705,009.08","8,866,349.71",10.5,0.34,505.5,19.27
2009/6/29,"3,132.11","3,179.97","3,182.42","3,122.16","849,970.75","10,753,921.20",51.55,1.65,557.05,21.24
2009/6/30,"3,191.64","3,166.47","3,195.72","3,159.63","867,823.47","11,892,614.04",-13.5,-0.42,543.55,20.72
2009/7/1,"3,153.54","3,237.90","3,238.79","3,150.65","969,505.65","12,983,069.97",71.43,2.26,614.98,23.45
2009/7/2,"3,248.20","3,282.36","3,285.09","3,247.57","1,129,892.94","15,259,457.08",44.46,1.37,659.43,25.14
2009/7/3,"3,254.93","3,327.14","3,327.67","3,249.11","1,057,325.92","14,253,135.18",44.78,1.36,704.21,26.85
2009/7/6,"3,333.10","3,374.75","3,378.06","3,333.10","1,352,640.49","17,585,735.32",47.62,1.43,751.83,28.66
2009/7/7,"3,368.33","3,340.49","3,393.22","3,327.35","1,296,007.99","16,045,059.34",-34.26,-1.02,717.57,27.36
2009/7/8,"3,306.43","3,352.27","3,368.07","3,261.32","1,138,675.92","14,730,305.23",11.78,0.35,729.34,27.81
2009/7/9,"3,348.22","3,396.30","3,396.48","3,334.68","1,130,815.23","14,824,954.43",44.04,1.31,773.38,29.49
2009/7/10,"3,398.91","3,398.31","3,428.03","3,375.97","1,061,749.12","14,074,585.03",2.01,0.06,775.38,29.56
2009/7/13,"3,382.57","3,361.01","3,403.74","3,358.52","996,196.51","13,230,102.12",-37.3,-1.1,738.09,28.14
2009/7/14,"3,375.87","3,454.75","3,454.75","3,375.87","1,075,204.25","14,325,816.39",93.74,2.79,831.83,31.71
2009/7/15,"3,467.13","3,493.31","3,497.51","3,467.13","1,334,830.02","17,677,312.50",38.55,1.12,870.38,33.18
2009/7/16,"3,516.78","3,501.24","3,543.02","3,489.56","1,293,133.29","17,897,431.83",7.93,0.23,878.31,33.49
2009/7/17,"3,499.51","3,519.81","3,527.47","3,482.87","1,065,497.04","14,614,027.33",18.57,0.53,896.88,34.19
2009/7/20,"3,532.52","3,591.12","3,594.87","3,515.53","1,364,685.39","18,968,953.84",71.31,2.03,968.2,36.91
2009/7/21,"3,603.40","3,539.83","3,610.33","3,533.16","1,306,009.61","18,493,483.93",-51.29,-1.43,916.91,34.96
2009/7/22,"3,532.63","3,606.92","3,607.37","3,532.38","1,152,385.46","16,887,771.08",67.09,1.9,984,37.52
2009/7/23,"3,613.60","3,651.97","3,653.84","3,596.36","1,163,816.09","16,098,037.29",45.05,1.25,"1,029.04",39.23
2009/7/24,"3,672.21","3,667.56","3,687.49","3,591.88","1,279,793.52","18,220,512.26",15.59,0.43,"1,044.63",39.83
2009/7/27,"3,680.15","3,743.63","3,744.24","3,669.51","1,388,080.40","20,082,410.20",76.07,2.07,"1,120.70",42.73
2009/7/28,"3,745.55","3,755.82","3,756.78","3,705.05","1,462,678.85","21,047,942.19",12.19,0.33,"1,132.89",43.19
2009/7/29,"3,741.78","3,558.51","3,765.59","3,453.64","1,674,061.26","22,656,026.87",-197.31,-5.25,935.58,35.67
2009/7/30,"3,587.05","3,634.82","3,656.92","3,511.29","1,349,688.79","18,549,378.43",76.31,2.14,"1,011.89",38.58
2009/7/31,"3,670.19","3,734.62","3,735.80","3,635.55","1,322,398.34","18,443,188.29",99.8,2.75,"1,111.70",42.38
2009/8/3,"3,754.22","3,787.03","3,789.94","3,716.57","1,364,158.99","19,844,089.85",52.41,1.4,"1,164.11",44.38
2009/8/4,"3,803.06","3,786.62","3,803.06","3,712.43","1,410,357.39","20,513,411.81",-0.42,-0.01,"1,163.69",44.37
2009/8/5,"3,781.40","3,740.94","3,789.13","3,691.98","1,334,444.53","19,401,213.11",-45.68,-1.21,"1,118.01",42.62
2009/8/6,"3,707.91","3,663.12","3,739.58","3,602.58","1,181,015.25","17,840,641.58",-77.82,-2.08,"1,040.19",39.66
2009/8/7,"3,655.46","3,555.10","3,686.54","3,539.70","1,005,757.51","14,865,608.15",-108.03,-2.95,932.17,35.54
2009/8/10,"3,589.72","3,544.54","3,613.46","3,485.36","848,706.81","12,656,492.87",-10.56,-0.3,921.61,35.14
2009/8/11,"3,558.65","3,556.38","3,569.15","3,509.72","644,971.97","9,531,892.06",11.84,0.33,933.45,35.59
2009/8/12,"3,546.50","3,397.40","3,546.50","3,390.36","925,353.86","13,186,795.90",-158.98,-4.47,774.47,29.53
2009/8/13,"3,398.89","3,440.82","3,448.86","3,338.85","870,818.00","12,358,406.66",43.42,1.28,817.89,31.18
2009/8/14,"3,437.95","3,344.46","3,454.95","3,334.73","882,486.27","12,657,324.58",-96.36,-2.8,721.54,27.51
2009/8/17,"3,283.44","3,140.27","3,319.80","3,137.48","917,239.02","12,124,272.13",-204.19,-6.11,517.35,19.72
2009/8/18,"3,110.71","3,171.99","3,186.82","3,083.20","773,430.35","10,069,127.12",31.71,1.01,549.06,20.93
2009/8/19,"3,178.28","3,014.57","3,183.01","2,982.22","816,040.20","10,477,874.49",-157.42,-4.96,391.64,14.93
2009/8/20,"3,021.25","3,144.39","3,146.57","3,021.25","795,192.16","10,765,632.26",129.82,4.31,521.46,19.88
2009/8/21,"3,135.37","3,203.62","3,221.17","3,113.70","866,168.05","11,391,078.35",59.23,1.88,580.7,22.14
2009/8/24,"3,222.40","3,229.60","3,241.52","3,178.86","804,140.68","11,090,792.37",25.98,0.81,606.67,23.13
2009/8/25,"3,210.85","3,109.83","3,210.85","3,019.12","975,301.39","12,844,612.09",-119.77,-3.71,486.9,18.56
2009/8/26,"3,082.68","3,172.39","3,203.79","3,065.46","820,364.04","10,979,246.88",62.56,2.01,549.46,20.95
2009/8/27,"3,149.57","3,156.30","3,212.27","3,116.89","801,252.01","10,360,460.84",-16.09,-0.51,533.38,20.34
2009/8/28,"3,152.04","3,046.78","3,168.19","3,030.73","840,179.46","10,878,727.69",-109.52,-3.47,423.86,16.16
2009/8/31,"3,003.54","2,830.27","3,003.54","2,825.77","845,173.11","10,556,831.60",-216.51,-7.11,207.35,7.91
2009/9/1,"2,804.58","2,843.70","2,901.28","2,795.49","705,353.06","8,774,321.42",13.43,0.47,220.77,8.42
2009/9/2,"2,824.64","2,890.93","2,904.79","2,813.62","608,433.86","7,629,319.29",47.23,1.66,268,10.22
2009/9/3,"2,898.45","3,051.96","3,059.99","2,892.65","931,574.47","11,882,138.83",161.04,5.57,429.04,16.36
2009/9/4,"3,055.35","3,077.14","3,099.39","3,038.99","869,847.15","11,618,166.56",25.18,0.82,454.22,17.32
2009/9/7,"3,097.79","3,104.21","3,153.23","3,078.13","827,907.40","11,381,319.27",27.07,0.88,481.28,18.35
2009/9/8,"3,084.20","3,170.97","3,170.97","3,047.30","839,656.34","11,796,933.36",66.76,2.15,548.04,20.89
2009/9/9,"3,188.31","3,194.91","3,207.39","3,143.74","911,911.55","13,181,370.24",23.94,0.76,571.98,21.81
2009/9/10,"3,179.19","3,162.91","3,204.12","3,150.17","665,660.07","9,146,742.26",-31.99,-1,539.99,20.59
2009/9/11,"3,152.82","3,238.13","3,253.45","3,152.69","806,896.60","10,898,936.14",75.22,2.38,615.21,23.45
2009/9/14,"3,248.35","3,293.39","3,298.91","3,240.53","873,938.83","11,706,480.92",55.26,1.71,670.47,25.56
2009/9/15,"3,298.81","3,302.64","3,325.74","3,264.95","870,921.77","11,641,149.88",9.25,0.28,679.72,25.91
2009/9/16,"3,290.39","3,258.24","3,296.94","3,212.45","882,444.81","12,364,148.23",-44.41,-1.34,635.31,24.22
2009/9/17,"3,274.58","3,320.10","3,329.12","3,274.58","913,334.04","12,532,599.97",61.86,1.9,697.17,26.58
2009/9/18,"3,325.06","3,199.69","3,330.43","3,170.96","1,004,884.04","13,163,197.83",-120.41,-3.63,576.76,21.99
2009/9/21,"3,163.51","3,208.60","3,210.64","3,090.61","728,019.74","9,968,517.70",8.91,0.28,585.68,22.33
2009/9/22,"3,196.01","3,131.03","3,237.22","3,131.02","734,251.01","10,163,373.65",-77.58,-2.42,508.1,19.37
2009/9/23,"3,130.14","3,060.07","3,159.17","3,041.42","660,137.16","8,904,956.39",-70.96,-2.27,437.14,16.67
2009/9/24,"3,041.82","3,080.93","3,122.06","2,989.24","651,521.02","8,689,130.73",20.86,0.68,458,17.46
2009/9/25,"3,057.11","3,058.53","3,090.07","3,028.41","458,204.92","6,073,302.10",-22.4,-0.73,435.6,16.61
2009/9/28,"3,066.37","2,972.64","3,088.08","2,959.74","419,183.52","5,459,320.17",-85.88,-2.81,349.72,13.33
2009/9/29,"2,975.53","2,972.29","2,998.55","2,923.93","459,323.52","5,667,441.74",-0.36,-0.01,349.36,13.32
2009/9/30,"2,992.98","3,004.81","3,033.74","2,988.29","421,845.24","5,480,360.74",32.52,1.09,381.88,14.56
2009/10/9,"3,078.75","3,163.71","3,164.03","3,071.27","568,710.40","7,606,166.30",158.9,5.29,540.78,20.62
2009/10/12,"3,181.58","3,151.63","3,193.59","3,151.26","589,619.60","8,156,232.86",-12.08,-0.38,528.71,20.16
2009/10/13,"3,144.02","3,198.52","3,199.92","3,140.50","507,137.04","6,857,712.56",46.88,1.49,575.59,21.94
2009/10/14,"3,209.07","3,227.40","3,276.55","3,204.31","809,781.20","11,118,322.71",28.88,0.9,604.47,23.05
2009/10/15,"3,258.55","3,239.64","3,287.63","3,227.09","605,620.10","8,539,195.91",12.24,0.38,616.72,23.51
2009/10/16,"3,250.10","3,241.71","3,268.43","3,188.43","556,362.55","7,889,205.03",2.07,0.06,618.78,23.59
2009/10/19,"3,238.85","3,329.16","3,330.79","3,231.81","776,831.43","11,384,145.41",87.45,2.7,706.23,26.93
2009/10/20,"3,355.36","3,377.57","3,379.63","3,343.02","894,262.78","12,850,837.22",48.42,1.45,754.65,28.77
2009/10/21,"3,375.03","3,369.29","3,414.66","3,358.55","834,889.40","11,744,516.07",-8.29,-0.25,746.36,28.46
2009/10/22,"3,364.15","3,347.32","3,381.15","3,341.42","609,365.83","8,797,851.61",-21.96,-0.65,724.39,27.62
2009/10/23,"3,354.98","3,413.25","3,436.39","3,354.98","867,254.29","12,090,899.51",65.93,1.97,790.33,30.13
2009/10/26,"3,421.70","3,414.24","3,432.90","3,385.44","684,425.24","9,780,097.48",0.99,0.03,791.31,30.17
2009/10/27,"3,384.29","3,314.72","3,392.10","3,314.32","742,095.51","10,522,880.73",-99.52,-2.91,691.8,26.37
2009/10/28,"3,303.77","3,329.33","3,337.17","3,258.27","625,948.49","8,622,853.30",14.61,0.44,706.4,26.93
2009/10/29,"3,265.19","3,247.05","3,291.18","3,239.01","613,053.54","8,441,493.90",-82.28,-2.47,624.13,23.79
2009/10/30,"3,305.38","3,280.37","3,329.54","3,276.32","606,470.62","8,422,641.55",33.32,1.03,657.45,25.07
2009/11/2,"3,205.84","3,392.80","3,394.72","3,198.31","819,811.58","11,067,945.53",112.43,3.43,769.88,29.35
2009/11/3,"3,402.53","3,435.43","3,447.48","3,397.26","837,910.98","11,593,543.49",42.62,1.26,812.5,30.98
2009/11/4,"3,443.52","3,453.89","3,476.34","3,415.22","860,652.73","11,778,069.88",18.46,0.54,830.96,31.68
2009/11/5,"3,458.87","3,464.32","3,471.83","3,432.26","806,477.84","10,353,907.96",10.43,0.3,841.39,32.08
2009/11/6,"3,491.08","3,483.02","3,506.03","3,474.36","921,903.15","12,413,842.15",18.7,0.54,860.1,32.79
2009/11/9,"3,487.11","3,495.79","3,495.89","3,452.61","780,509.04","10,891,600.09",12.77,0.37,872.86,33.28
2009/11/10,"3,520.40","3,503.78","3,532.19","3,501.50","843,009.87","11,607,364.59",7.99,0.23,880.85,33.58
2009/11/11,"3,500.59","3,495.67","3,514.83","3,468.86","726,263.21","10,049,440.24",-8.1,-0.23,872.75,33.27
2009/11/12,"3,506.95","3,499.99","3,529.06","3,487.68","799,626.61","10,656,949.96",4.32,0.12,877.07,33.44
2009/11/13,"3,489.54","3,518.72","3,518.89","3,445.36","912,101.71","12,235,657.89",18.73,0.54,895.8,34.15
2009/11/16,"3,541.05","3,625.80","3,625.89","3,541.05","1,231,573.23","17,054,481.30",107.08,3.04,"1,002.87",38.23
2009/11/17,"3,644.96","3,628.35","3,649.42","3,619.99","973,913.68","13,505,867.47",2.56,0.07,"1,005.43",38.33
2009/11/18,"3,633.85","3,630.23","3,652.81","3,612.79","892,262.83","11,903,489.03",1.88,0.05,"1,007.30",38.4
2009/11/19,"3,638.07","3,642.44","3,653.90","3,604.61","949,400.95","12,551,431.63",12.21,0.34,"1,019.51",38.87
2009/11/20,"3,630.58","3,631.01","3,658.21","3,597.31","947,507.51","12,758,525.34",-11.42,-0.31,"1,008.09",38.43
2009/11/23,"3,636.53","3,665.51","3,666.27","3,628.20","939,909.41","13,575,045.08",34.5,0.95,"1,042.58",39.75
2009/11/24,"3,680.75","3,548.08","3,698.13","3,538.86","1,475,668.22","20,372,199.22",-117.43,-3.2,925.15,35.27
2009/11/25,"3,541.51","3,629.63","3,630.30","3,508.06","1,146,023.29","15,703,085.77",81.55,2.3,"1,006.70",38.38
2009/11/26,"3,635.79","3,485.77","3,646.61","3,472.95","1,278,823.79","18,080,938.39",-143.86,-3.96,862.85,32.9
2009/11/27,"3,440.34","3,382.51","3,480.93","3,367.29","892,946.88","12,577,599.88",-103.26,-2.96,759.58,28.96
2009/11/30,"3,415.08","3,511.67","3,511.77","3,415.08","844,153.41","11,737,739.39",129.16,3.82,888.74,33.88
2009/12/1,"3,507.56","3,560.83","3,566.78","3,485.52","1,015,186.39","13,800,262.36",49.16,1.4,937.91,35.76
2009/12/2,"3,578.87","3,597.33","3,607.56","3,570.29","980,520.33","13,892,925.18",36.5,1.02,974.4,37.15
2009/12/3,"3,596.95","3,590.88","3,603.12","3,551.48","899,785.72","12,856,262.92",-6.45,-0.18,967.95,36.9
2009/12/4,"3,581.63","3,643.49","3,646.26","3,530.06","1,341,309.01","18,884,399.06",52.61,1.47,"1,020.57",38.91
2009/12/7,"3,644.63","3,668.83","3,672.80","3,633.45","912,255.46","13,199,168.76",25.34,0.7,"1,045.91",39.88
2009/12/8,"3,670.81","3,624.02","3,671.04","3,590.94","829,408.64","11,875,085.89",-44.81,-1.22,"1,001.09",38.17
2009/12/9,"3,579.28","3,554.48","3,603.70","3,543.42","685,215.07","9,709,197.18",-69.54,-1.92,931.55,35.52
2009/12/10,"3,579.83","3,577.24","3,601.29","3,544.90","575,637.38","8,115,139.88",22.76,0.64,954.31,36.38
2009/12/11,"3,589.41","3,575.02","3,614.95","3,568.51","545,509.12","7,428,293.03",-2.22,-0.06,952.09,36.3
2009/12/14,"3,572.53","3,612.75","3,623.27","3,495.64","837,850.21","11,344,173.18",37.73,1.06,989.83,37.74
2009/12/15,"3,594.51","3,583.34","3,620.32","3,578.28","691,864.93","9,878,362.58",-29.41,-0.81,960.42,36.62
2009/12/16,"3,568.28","3,560.72","3,610.69","3,550.67","569,639.12","8,134,089.74",-22.62,-0.63,937.8,35.75
2009/12/17,"3,571.05","3,480.15","3,582.44","3,475.84","632,862.01","8,675,666.71",-80.57,-2.26,857.23,32.68
2009/12/18,"3,450.05","3,391.74","3,453.35","3,385.68","661,110.15","8,913,767.24",-88.42,-2.54,768.81,29.31
2009/12/21,"3,386.33","3,396.62","3,404.64","3,354.65","483,298.05","6,905,577.91",4.89,0.14,773.7,29.5
2009/12/22,"3,402.23","3,305.54","3,404.75","3,296.77","539,426.85","7,549,851.20",-91.08,-2.68,682.62,26.03
2009/12/23,"3,303.73","3,336.48","3,342.99","3,296.29","480,645.04","6,794,826.71",30.94,0.94,713.55,27.2
2009/12/24,"3,346.76","3,438.82","3,445.70","3,339.30","643,778.23","9,481,162.51",102.34,3.07,815.89,31.11
2009/12/25,"3,434.33","3,424.78","3,441.96","3,410.67","469,145.76","6,870,183.38",-14.03,-0.41,801.86,30.57
2009/12/28,"3,432.82","3,478.43","3,489.57","3,432.82","553,753.90","7,896,599.83",53.65,1.57,855.51,32.62
2009/12/29,"3,481.90","3,500.74","3,501.25","3,451.18","555,357.65","7,805,367.38",22.3,0.64,877.81,33.47
2009/12/30,"3,503.82","3,558.86","3,561.44","3,498.38","884,293.70","12,468,457.29",58.12,1.66,935.93,35.68
2009/12/31,"3,561.37","3,575.68","3,579.52","3,542.38","692,418.90","9,800,403.03",16.83,0.47,952.76,36.32
2010/1/4,"3,592.47","3,535.23","3,597.75","3,535.23","661,010.80","9,341,983.89",-40.46,-1.13,912.3,34.78
2010/1/5,"3,545.19","3,564.04","3,577.53","3,497.66","858,096.41","12,830,244.26",28.81,0.81,941.11,35.88
2010/1/6,"3,558.70","3,541.73","3,588.83","3,541.17","784,731.25","12,104,598.99",-22.31,-0.63,918.8,35.03
2010/1/7,"3,543.16","3,471.46","3,558.56","3,452.77","803,500.37","12,043,616.63",-70.27,-1.98,848.53,32.35
2010/1/8,"3,456.91","3,480.13","3,482.08","3,426.70","607,902.53","9,019,096.00",8.67,0.25,857.2,32.68
2010/1/11,"3,593.11","3,482.05","3,594.53","3,465.32","899,801.72","13,411,400.11",1.92,0.06,859.13,32.75
2010/1/12,"3,477.84","3,534.92","3,535.41","3,437.66","937,432.78","13,407,141.64",52.86,1.52,911.99,34.77
2010/1/13,"3,448.29","3,421.14","3,490.11","3,415.69","1,124,579.01","15,986,038.46",-113.77,-3.22,798.22,30.43
2010/1/14,"3,433.47","3,469.05","3,470.32","3,411.81","833,532.52","11,810,787.01",47.91,1.4,846.13,32.26
2010/1/15,"3,472.52","3,482.74","3,500.07","3,448.66","725,431.02","10,403,517.58",13.69,0.39,859.81,32.78
2010/1/18,"3,471.78","3,500.68","3,501.26","3,458.04","828,543.07","11,788,425.85",17.95,0.52,877.76,33.46
2010/1/19,"3,506.81","3,507.48","3,528.39","3,497.09","748,832.32","10,802,352.55",6.8,0.19,884.56,33.72
2010/1/20,"3,512.25","3,394.43","3,515.45","3,387.82","924,951.46","12,841,616.46",-113.05,-3.22,771.51,29.41
2010/1/21,"3,397.04","3,408.57","3,425.18","3,364.72","705,950.68","10,007,660.70",14.14,0.42,785.65,29.95
2010/1/22,"3,364.45","3,366.20","3,390.80","3,293.19","889,334.04","11,919,781.58",-42.38,-1.24,743.27,28.34
2010/1/25,"3,340.01","3,328.01","3,372.43","3,326.27","568,491.71","7,662,662.68",-38.18,-1.13,705.09,26.88
2010/1/26,"3,328.11","3,242.80","3,341.20","3,222.14","617,522.31","8,158,605.92",-85.22,-2.56,619.87,23.63
2010/1/27,"3,243.04","3,198.57","3,255.12","3,183.37","526,913.94","7,054,027.32",-44.23,-1.36,575.64,21.95
2010/1/28,"3,195.29","3,206.57","3,220.31","3,168.46","469,907.16","6,408,211.57",8,0.25,583.64,22.25
2010/1/29,"3,190.32","3,204.16","3,249.46","3,176.92","502,626.13","6,801,811.87",-2.41,-0.08,581.23,22.16
2010/2/1,"3,198.23","3,152.71","3,198.31","3,116.44","570,013.80","7,598,215.05",-51.45,-1.61,529.78,20.2
2010/2/2,"3,170.78","3,146.19","3,211.94","3,143.09","501,300.33","6,831,841.24",-6.52,-0.21,523.26,19.95
2010/2/3,"3,160.71","3,230.72","3,231.10","3,094.57","647,988.94","8,753,625.00",84.53,2.69,607.79,23.17
2010/2/4,"3,206.43","3,218.80","3,242.52","3,190.44","589,727.26","7,546,655.30",-11.91,-0.37,595.88,22.72
2010/2/5,"3,147.72","3,153.09","3,177.42","3,129.92","591,058.45","7,369,313.24",-65.72,-2.04,530.16,20.21
2010/2/8,"3,152.25","3,150.99","3,172.31","3,133.81","373,559.51","4,790,242.93",-2.1,-0.07,528.06,20.13
2010/2/9,"3,147.76","3,169.19","3,178.95","3,144.48","359,531.58","4,522,266.04",18.2,0.58,546.26,20.83
2010/2/10,"3,195.14","3,214.13","3,214.46","3,182.83","342,198.94","4,815,214.46",44.94,1.42,591.2,22.54
2010/2/11,"3,216.69","3,220.40","3,238.35","3,207.17","357,910.52","4,699,971.30",6.27,0.2,597.47,22.78
2010/2/12,"3,232.88","3,251.28","3,253.20","3,228.74","340,582.38","4,670,322.06",30.88,0.96,628.35,23.96
2010/2/22,"3,248.95","3,233.35","3,261.95","3,232.78","382,837.72","4,998,133.37",-17.93,-0.55,610.42,23.27
2010/2/23,"3,225.39","3,198.63","3,225.39","3,152.93","427,428.98","6,238,607.69",-34.71,-1.07,575.71,21.95
2010/2/24,"3,177.08","3,244.48","3,244.82","3,165.13","499,894.37","6,441,409.74",45.85,1.43,621.56,23.7
2010/2/25,"3,252.15","3,292.13","3,294.14","3,249.33","675,866.17","8,948,580.16",47.65,1.47,669.2,25.51
2010/2/26,"3,286.10","3,281.67","3,301.15","3,273.69","521,072.88","7,017,166.61",-10.46,-0.32,658.74,25.11
2010/3/1,"3,290.01","3,324.42","3,330.38","3,287.56","605,045.20","8,120,568.90",42.76,1.3,701.5,26.74
2010/3/2,"3,327.10","3,311.24","3,339.89","3,299.69","570,343.74","7,623,399.23",-13.19,-0.4,688.31,26.24
2010/3/3,"3,313.02","3,335.08","3,335.65","3,293.92","606,227.32","7,844,213.30",23.85,0.72,712.16,27.15
2010/3/4,"3,338.67","3,250.57","3,345.91","3,244.98","693,468.10","8,946,291.38",-84.51,-2.53,627.65,23.93
2010/3/5,"3,253.16","3,259.76","3,276.40","3,239.68","456,291.38","5,962,117.84",9.19,0.28,636.84,24.28
2010/3/8,"3,268.40","3,286.18","3,293.93","3,258.03","415,408.76","5,468,655.51",26.41,0.81,663.25,25.29
2010/3/9,"3,285.62","3,305.86","3,322.51","3,255.98","541,994.86","7,197,129.77",19.68,0.6,682.94,26.04
2010/3/10,"3,304.04","3,279.69","3,321.08","3,267.76","464,210.79","6,176,042.93",-26.17,-0.79,656.77,25.04
2010/3/11,"3,282.20","3,276.71","3,303.49","3,251.70","474,877.54","6,373,265.89",-2.99,-0.09,653.78,24.93
2010/3/12,"3,277.31","3,233.13","3,284.26","3,232.12","399,573.44","5,261,121.08",-43.58,-1.33,610.2,23.26
2010/3/15,"3,231.22","3,183.18","3,234.82","3,171.80","378,443.04","4,921,989.81",-49.94,-1.54,560.26,21.36
2010/3/16,"3,183.78","3,203.97","3,204.29","3,169.10","308,477.80","4,151,042.64",20.79,0.65,581.05,22.15
2010/3/17,"3,214.22","3,273.92","3,274.00","3,207.27","458,009.34","6,258,739.54",69.95,2.18,650.99,24.82
2010/3/18,"3,277.88","3,267.56","3,295.37","3,256.59","469,480.13","6,250,913.02",-6.36,-0.19,644.63,24.58
2010/3/19,"3,270.98","3,293.87","3,296.41","3,251.14","460,621.87","6,211,423.07",26.32,0.81,670.95,25.58
2010/3/22,"3,297.82","3,302.63","3,313.92","3,288.51","494,394.62","6,565,297.68",8.76,0.27,679.7,25.91
2010/3/23,"3,305.55","3,275.57","3,309.12","3,272.92","465,395.36","6,214,553.14",-27.06,-0.82,652.65,24.88
2010/3/24,"3,282.05","3,276.67","3,298.54","3,271.03","445,479.66","5,833,030.12",1.1,0.03,653.74,24.92
