交易日期,开盘点位,收盘点位,最高点位,最低点位,成交量(万股),成交额(万元),涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅（%）
2009/5/4,"9,567.63","9,899.67","9,899.67","9,562.95","747,464.32","7,174,692.74",397.15,4.18,397.15,4.18
2009/5/5,"9,958.54","9,947.81","10,072.48","9,910.69","780,365.73","7,546,818.12",48.14,0.49,445.29,4.69
2009/5/6,"9,942.36","10,149.07","10,183.76","9,911.82","816,825.58","8,149,950.22",201.26,2.02,646.55,6.8
2009/5/7,"10,229.04","10,108.94","10,318.66","9,973.55","931,448.44","9,434,480.99",-40.13,-0.4,606.42,6.38
2009/5/8,"10,014.25","10,183.06","10,252.22","9,907.18","866,347.38","8,434,132.58",74.12,0.73,680.54,7.16
2009/5/11,"10,248.52","9,868.79","10,347.74","9,865.22","913,771.06","8,761,905.09",-314.27,-3.09,366.27,3.85
2009/5/12,"9,774.80","10,179.15","10,179.15","9,764.84","618,522.19","5,903,732.02",310.36,3.14,676.63,7.12
2009/5/13,"10,206.79","10,294.37","10,331.50","10,172.62","743,828.86","7,407,629.14",115.22,1.13,791.86,8.33
2009/5/14,"10,179.51","10,252.15","10,283.83","10,087.73","676,733.92","6,596,019.26",-42.23,-0.41,749.63,7.89
2009/5/15,"10,276.55","10,273.23","10,357.00","10,164.92","629,165.00","6,053,156.39",21.08,0.21,770.71,8.11
2009/5/18,"10,211.02","10,314.04","10,339.02","10,023.65","613,656.25","5,978,307.13",40.82,0.4,811.53,8.54
2009/5/19,"10,413.28","10,424.36","10,465.75","10,359.63","795,004.51","7,969,437.92",110.31,1.07,921.84,9.7
2009/5/20,"10,453.40","10,369.14","10,497.17","10,369.14","768,030.94","7,686,824.29",-55.22,-0.53,866.62,9.12
2009/5/21,"10,302.03","10,108.86","10,342.77","10,048.35","723,901.39","7,122,777.93",-260.28,-2.51,606.34,6.38
2009/5/22,"10,049.30","10,072.63","10,158.52","9,976.93","522,051.27","5,290,184.96",-36.22,-0.36,570.12,6
2009/5/25,"9,861.37","10,182.16","10,215.14","9,824.62","635,637.45","6,583,853.42",109.53,1.09,679.64,7.15
2009/5/26,"10,176.64","10,022.30","10,207.89","10,006.48","673,640.43","6,993,742.14",-159.86,-1.57,519.78,5.47
2009/5/27,"10,097.47","10,127.92","10,165.43","10,002.75","551,177.20","5,467,053.68",105.62,1.05,625.4,6.58
2009/6/1,"10,267.74","10,421.35","10,458.78","10,267.74","658,387.22","6,864,958.21",293.42,2.9,918.83,9.67
2009/6/2,"10,508.58","10,484.33","10,566.11","10,439.56","722,708.88","7,514,403.17",62.98,0.6,981.81,10.33
2009/6/3,"10,473.12","10,712.31","10,712.31","10,459.02","764,500.64","7,885,766.12",227.98,2.17,"1,209.80",12.73
2009/6/4,"10,651.16","10,733.72","10,800.24","10,567.43","815,628.80","8,401,409.39",21.41,0.2,"1,231.20",12.96
2009/6/5,"10,763.52","10,667.11","10,817.04","10,655.35","754,702.43","8,051,644.02",-66.61,-0.62,"1,164.59",12.26
2009/6/8,"10,651.18","10,611.75","10,736.39","10,524.45","667,845.73","6,934,218.65",-55.36,-0.52,"1,109.23",11.67
2009/6/9,"10,648.06","10,740.09","10,740.09","10,497.37","690,848.37","6,973,481.11",128.34,1.21,"1,237.57",13.02
2009/6/10,"10,819.32","10,820.74","10,882.50","10,754.03","746,966.86","7,235,939.01",80.65,0.75,"1,318.22",13.87
2009/6/11,"10,803.54","10,699.91","10,858.70","10,658.97","673,542.36","6,620,639.38",-120.83,-1.12,"1,197.39",12.6
2009/6/12,"10,676.69","10,524.13","10,768.75","10,440.11","657,777.68","6,366,556.04",-175.78,-1.64,"1,021.62",10.75
2009/6/15,"10,578.64","10,768.96","10,768.96","10,522.77","528,076.98","5,566,138.29",244.83,2.33,"1,266.45",13.33
2009/6/16,"10,655.99","10,797.20","10,851.70","10,614.03","517,031.02","5,561,030.29",28.24,0.26,"1,294.68",13.62
2009/6/17,"10,782.65","11,040.49","11,077.42","10,688.06","618,516.22","6,457,086.13",243.29,2.25,"1,537.97",16.18
2009/6/18,"11,046.56","11,151.63","11,198.37","11,046.56","678,870.43","7,413,706.30",111.14,1.01,"1,649.11",17.35
2009/6/19,"11,166.64","11,242.29","11,270.62","11,099.66","733,551.41","7,793,184.29",90.66,0.81,"1,739.77",18.31
2009/6/22,"11,315.92","11,190.71","11,354.73","11,148.23","686,859.50","7,263,746.76",-51.58,-0.46,"1,688.19",17.77
2009/6/23,"11,019.71","11,125.66","11,286.63","10,941.32","644,091.00","6,583,844.15",-65.05,-0.58,"1,623.14",17.08
2009/6/24,"11,120.84","11,381.64","11,381.64","11,105.31","651,204.05","7,121,881.23",255.98,2.3,"1,879.12",19.77
2009/6/25,"11,410.57","11,385.88","11,490.77","11,332.73","631,207.55","6,744,336.32",4.24,0.04,"1,883.37",19.82
2009/6/26,"11,425.62","11,413.17","11,462.23","11,334.62","577,112.68","6,017,926.25",27.29,0.24,"1,910.65",20.11
2009/6/29,"11,423.47","11,605.51","11,655.26","11,370.10","655,550.10","6,898,059.55",192.34,1.69,"2,103.00",22.13
2009/6/30,"11,644.90","11,566.61","11,672.70","11,541.94","622,609.61","6,660,097.78",-38.9,-0.34,"2,064.10",21.72
2009/7/1,"11,529.54","11,848.75","11,849.29","11,504.75","686,594.71","7,369,439.04",282.14,2.44,"2,346.23",24.69
2009/7/2,"11,875.86","11,970.72","11,987.26","11,858.07","781,467.17","8,507,867.00",121.97,1.03,"2,468.21",25.97
2009/7/3,"11,873.18","12,258.79","12,261.91","11,845.08","832,553.58","8,967,578.31",288.07,2.41,"2,756.28",29.01
2009/7/6,"12,301.92","12,489.93","12,508.59","12,301.92","856,304.49","9,513,638.85",231.13,1.89,"2,987.41",31.44
2009/7/7,"12,450.64","12,362.44","12,593.81","12,306.66","834,050.29","9,137,263.44",-127.48,-1.02,"2,859.93",30.1
2009/7/8,"12,225.63","12,488.58","12,530.90","12,096.84","736,600.14","8,182,552.15",126.14,1.02,"2,986.07",31.42
2009/7/9,"12,491.52","12,637.94","12,652.08","12,444.54","863,268.98","9,633,956.43",149.36,1.2,"3,135.42",33
2009/7/10,"12,640.20","12,706.01","12,814.00","12,602.93","882,015.14","9,762,343.97",68.07,0.54,"3,203.49",33.71
2009/7/13,"12,705.48","12,660.55","12,795.38","12,640.51","828,021.89","9,289,518.95",-45.46,-0.36,"3,158.03",33.23
2009/7/14,"12,752.08","12,991.06","12,991.06","12,752.08","859,833.47","9,805,747.47",330.52,2.61,"3,488.55",36.71
2009/7/15,"13,027.66","13,079.26","13,112.34","12,977.66","951,576.72","11,213,954.31",88.19,0.68,"3,576.74",37.64
2009/7/16,"13,158.97","13,081.89","13,222.50","13,031.70","942,535.16","11,396,755.22",2.63,0.02,"3,579.37",37.67
2009/7/17,"13,058.28","13,131.97","13,183.33","12,988.73","818,792.18","9,699,486.47",50.08,0.38,"3,629.46",38.19
2009/7/20,"13,150.91","13,381.22","13,381.22","13,069.84","966,058.53","11,643,058.92",249.24,1.9,"3,878.70",40.82
2009/7/21,"13,380.57","13,177.21","13,420.92","13,158.59","962,522.40","11,363,111.71",-204,-1.52,"3,674.70",38.67
2009/7/22,"13,113.66","13,353.21","13,378.91","13,111.83","840,738.19","10,089,096.81",176,1.34,"3,850.70",40.52
2009/7/23,"13,374.75","13,521.65","13,528.54","13,326.75","857,099.18","10,065,591.84",168.44,1.26,"4,019.14",42.3
2009/7/24,"13,602.24","13,531.72","13,660.28","13,276.20","894,517.36","10,859,076.66",10.06,0.07,"4,029.20",42.4
2009/7/27,"13,599.66","13,743.40","13,751.74","13,465.72","886,485.59","11,174,260.75",211.68,1.56,"4,240.89",44.63
2009/7/28,"13,785.85","13,836.66","13,881.14","13,634.79","1,027,267.73","13,063,024.91",93.25,0.68,"4,334.14",45.61
2009/7/29,"13,778.58","13,070.60","13,810.09","12,720.05","1,082,549.63","13,219,501.47",-766.06,-5.54,"3,568.08",37.55
2009/7/30,"13,141.76","13,272.53","13,377.01","12,796.30","875,808.02","10,810,886.31",201.94,1.54,"3,770.02",39.67
2009/7/31,"13,387.88","13,670.72","13,671.13","13,250.50","866,524.32","10,654,085.66",398.19,3,"4,168.20",43.86
2009/8/3,"13,735.08","13,856.99","13,867.71","13,582.34","980,538.89","12,257,504.25",186.27,1.36,"4,354.48",45.82
2009/8/4,"13,924.92","13,904.55","13,929.98","13,603.00","1,045,198.41","12,958,361.78",47.55,0.34,"4,402.03",46.32
2009/8/5,"13,895.69","13,782.94","13,943.44","13,572.82","974,257.73","12,224,018.14",-121.61,-0.87,"4,280.43",45.05
2009/8/6,"13,660.39","13,495.97","13,781.81","13,268.30","897,359.96","11,223,040.93",-286.97,-2.08,"3,993.45",42.03
2009/8/7,"13,459.42","12,975.26","13,569.64","12,943.84","760,452.18","9,407,759.65",-520.71,-3.86,"3,472.74",36.55
2009/8/10,"13,109.32","12,973.65","13,243.82","12,745.90","614,962.32","7,767,778.10",-1.61,-0.01,"3,471.13",36.53
2009/8/11,"13,033.09","13,137.11","13,198.84","12,943.92","512,328.06","6,555,038.52",163.46,1.26,"3,634.59",38.25
2009/8/12,"13,091.96","12,591.66","13,101.99","12,547.42","650,365.02","7,994,174.36",-545.44,-4.15,"3,089.15",32.51
2009/8/13,"12,622.75","12,802.91","12,834.08","12,383.19","547,775.52","6,813,758.64",211.24,1.68,"3,300.39",34.73
2009/8/14,"12,807.44","12,499.75","12,924.20","12,472.94","613,090.55","7,452,754.44",-303.16,-2.37,"2,997.23",31.54
2009/8/17,"12,269.49","11,668.80","12,378.01","11,652.92","607,519.83","6,817,374.18",-830.95,-6.65,"2,166.28",22.8
2009/8/18,"11,527.70","11,773.30","11,833.03","11,466.99","491,653.80","5,489,011.24",104.5,0.9,"2,270.79",23.9
2009/8/19,"11,818.00","11,209.93","11,833.97","11,072.61","554,718.13","6,171,605.35",-563.38,-4.79,"1,707.41",17.97
2009/8/20,"11,193.03","11,648.35","11,667.98","11,193.03","557,177.60","6,267,375.45",438.43,3.91,"2,145.84",22.58
2009/8/21,"11,602.31","11,892.02","11,981.48","11,542.40","630,270.15","7,250,532.05",243.66,2.09,"2,389.50",25.15
2009/8/24,"11,962.76","12,075.80","12,126.86","11,847.52","643,435.18","7,577,375.53",183.78,1.55,"2,573.28",27.08
2009/8/25,"12,009.56","11,688.17","12,009.56","11,332.39","713,756.93","8,163,551.50",-387.62,-3.21,"2,185.66",23
2009/8/26,"11,598.58","11,995.03","12,101.82","11,546.25","684,658.98","7,882,033.01",306.85,2.63,"2,492.51",26.23
2009/8/27,"11,868.66","11,897.74","12,148.18","11,760.96","709,898.62","7,964,621.92",-97.29,-0.81,"2,395.22",25.21
2009/8/28,"11,880.03","11,450.08","11,963.52","11,418.05","578,725.00","6,801,978.56",-447.66,-3.76,"1,947.56",20.5
2009/8/31,"11,297.46","10,585.09","11,297.46","10,561.74","582,010.61","6,505,621.97",-864.99,-7.55,"1,082.57",11.39
2009/9/1,"10,463.04","10,614.28","10,855.28","10,387.42","492,580.39","5,358,426.18",29.2,0.28,"1,111.77",11.7
2009/9/2,"10,503.39","10,738.95","10,811.58","10,462.11","408,833.49","4,422,594.08",124.67,1.17,"1,236.44",13.01
2009/9/3,"10,772.76","11,404.05","11,445.36","10,765.01","611,075.04","6,888,038.68",665.1,6.19,"1,901.54",20.01
2009/9/4,"11,416.66","11,519.68","11,609.48","11,369.86","623,032.99","7,174,400.14",115.63,1.01,"2,017.17",21.23
2009/9/7,"11,591.64","11,635.45","11,837.51","11,526.96","662,739.89","7,823,141.89",115.77,1,"2,132.93",22.45
2009/9/8,"11,548.25","11,923.34","11,923.34","11,425.50","650,025.37","7,798,129.45",287.89,2.47,"2,420.82",25.48
2009/9/9,"12,000.10","12,047.22","12,097.61","11,828.88","697,967.32","8,986,787.58",123.89,1.04,"2,544.71",26.78
2009/9/10,"11,954.83","11,887.02","12,066.16","11,849.48","577,631.12","7,379,694.26",-160.2,-1.33,"2,384.51",25.09
2009/9/11,"11,839.08","12,096.26","12,173.20","11,834.47","627,446.42","7,736,774.49",209.24,1.76,"2,593.75",27.3
2009/9/14,"12,145.84","12,385.06","12,387.56","12,128.46","770,854.65","9,460,277.80",288.8,2.39,"2,882.54",30.33
2009/9/15,"12,406.06","12,438.24","12,530.07","12,306.25","778,783.88","9,380,271.60",53.18,0.43,"2,935.73",30.89
2009/9/16,"12,396.50","12,294.88","12,456.96","12,097.60","781,162.99","9,388,190.49",-143.37,-1.15,"2,792.36",29.39
2009/9/17,"12,334.96","12,473.61","12,521.88","12,334.96","813,139.55","9,713,976.64",178.73,1.45,"2,971.09",31.27
2009/9/18,"12,486.78","11,977.40","12,488.60","11,854.24","900,950.89","10,684,828.89",-496.21,-3.98,"2,474.89",26.04
2009/9/21,"11,836.76","12,045.21","12,048.64","11,553.90","668,097.84","8,003,246.32",67.8,0.57,"2,542.69",26.76
2009/9/22,"11,985.82","11,813.46","12,230.23","11,806.76","649,946.77","7,966,479.39",-231.75,-1.92,"2,310.94",24.32
2009/9/23,"11,787.87","11,462.33","11,898.47","11,383.94","583,524.09","7,012,053.89",-351.13,-2.97,"1,959.82",20.62
2009/9/24,"11,386.44","11,475.88","11,654.09","11,109.08","520,332.16","6,105,571.39",13.54,0.12,"1,973.36",20.77
2009/9/25,"11,382.15","11,384.16","11,539.04","11,261.70","393,149.13","4,470,962.38",-91.71,-0.8,"1,881.65",19.8
2009/9/28,"11,418.44","11,086.71","11,527.63","11,042.07","377,119.96","4,301,410.70",-297.45,-2.61,"1,584.19",16.67
2009/9/29,"11,092.52","11,069.28","11,157.55","10,883.13","397,767.10","4,324,386.43",-17.43,-0.16,"1,566.77",16.49
2009/9/30,"11,121.23","11,206.85","11,300.03","11,121.23","348,901.80","4,004,323.93",137.57,1.24,"1,704.33",17.94
2009/10/9,"11,499.70","11,801.23","11,809.10","11,452.33","434,645.03","5,235,615.72",594.39,5.3,"2,298.72",24.19
2009/10/12,"11,829.30","11,743.89","11,895.91","11,728.06","461,175.86","5,568,905.99",-57.35,-0.49,"2,241.37",23.59
2009/10/13,"11,710.14","11,874.90","11,874.90","11,679.20","423,164.94","4,996,971.88",131.01,1.12,"2,372.39",24.97
2009/10/14,"11,914.77","11,975.91","12,171.47","11,895.30","617,736.29","7,536,296.73",101.01,0.85,"2,473.39",26.03
2009/10/15,"12,092.42","12,010.18","12,214.07","11,985.26","536,184.13","6,456,190.12",34.27,0.29,"2,507.66",26.39
2009/10/16,"12,046.80","12,033.37","12,126.92","11,828.06","509,939.87","6,168,731.80",23.19,0.19,"2,530.85",26.63
2009/10/19,"12,047.74","12,483.27","12,485.21","12,035.19","689,436.84","8,616,482.62",449.9,3.74,"2,980.75",31.37
2009/10/20,"12,566.47","12,676.24","12,684.97","12,531.67","769,364.30","9,695,735.58",192.97,1.55,"3,173.72",33.4
2009/10/21,"12,683.73","12,692.72","12,875.10","12,631.48","760,546.44","9,274,970.54",16.48,0.13,"3,190.20",33.57
2009/10/22,"12,670.97","12,624.68","12,751.30","12,586.67","674,617.18","7,964,930.57",-68.03,-0.54,"3,122.17",32.86
2009/10/23,"12,656.32","12,843.21","12,941.38","12,656.32","811,620.38","9,732,678.88",218.53,1.73,"3,340.70",35.16
2009/10/26,"12,869.34","12,815.26","12,916.81","12,708.88","706,391.90","8,735,358.16",-27.95,-0.22,"3,312.74",34.86
2009/10/27,"12,704.24","12,412.45","12,739.09","12,412.45","718,903.45","8,928,931.70",-402.81,-3.14,"2,909.93",30.62
2009/10/28,"12,349.47","12,505.33","12,527.61","12,234.35","604,599.92","7,336,407.25",92.88,0.75,"3,002.81",31.6
2009/10/29,"12,270.61","12,193.16","12,373.71","12,174.12","601,485.17","7,350,326.03",-312.17,-2.5,"2,690.64",28.32
2009/10/30,"12,427.10","12,297.16","12,491.72","12,294.19","660,006.53","9,962,814.41",104,0.85,"2,794.65",29.41
2009/11/2,"12,016.61","12,715.65","12,718.97","11,957.58","768,596.83","9,930,765.12",418.49,3.4,"3,213.14",33.81
2009/11/3,"12,754.70","12,859.86","12,903.68","12,727.48","944,064.77","11,961,723.99",144.2,1.13,"3,357.34",35.33
2009/11/4,"12,886.10","12,931.21","13,024.16","12,772.80","930,308.97","11,682,690.69",71.35,0.55,"3,428.69",36.08
2009/11/5,"12,945.93","12,901.70","12,982.79","12,777.29","801,414.40","9,862,957.33",-29.51,-0.23,"3,399.19",35.77
2009/11/6,"12,994.51","12,987.20","13,082.17","12,940.99","935,420.16","11,657,921.32",85.5,0.66,"3,484.68",36.67
2009/11/9,"12,996.29","13,036.30","13,064.38","12,890.01","789,266.36","9,672,394.70",49.1,0.38,"3,533.79",37.19
2009/11/10,"13,133.66","13,151.49","13,224.79","13,115.04","805,686.68","10,168,441.27",115.19,0.88,"3,648.98",38.4
2009/11/11,"13,138.89","13,106.92","13,200.08","13,003.79","713,502.95","8,855,058.84",-44.57,-0.34,"3,604.40",37.93
2009/11/12,"13,135.91","13,180.28","13,299.29","13,129.74","785,049.50","9,690,125.36",73.36,0.56,"3,677.76",38.7
2009/11/13,"13,140.47","13,264.40","13,264.40","12,989.75","810,109.35","10,448,764.88",84.12,0.64,"3,761.88",39.59
2009/11/16,"13,354.17","13,699.68","13,699.68","13,354.17","1,058,901.26","13,834,114.85",435.28,3.28,"4,197.16",44.17
2009/11/17,"13,766.57","13,671.08","13,771.63","13,627.21","920,994.71","11,981,363.15",-28.6,-0.21,"4,168.56",43.87
2009/11/18,"13,681.90","13,642.35","13,750.18","13,571.74","905,366.27","11,422,440.59",-28.73,-0.21,"4,139.83",43.57
2009/11/19,"13,669.53","13,699.55","13,733.45","13,549.32","972,837.56","12,546,570.70",57.2,0.42,"4,197.03",44.17
2009/11/20,"13,645.70","13,695.15","13,781.01","13,540.10","993,363.35","12,509,513.29",-4.4,-0.03,"4,192.63",44.12
2009/11/23,"13,710.26","13,854.66","13,854.66","13,667.48","945,657.07","12,425,003.97",159.51,1.16,"4,352.15",45.8
2009/11/24,"13,899.84","13,453.28","14,032.60","13,402.44","1,359,023.53","17,815,766.24",-401.38,-2.9,"3,950.76",41.58
2009/11/25,"13,409.20","13,814.55","13,817.22","13,332.53","1,056,051.38","13,650,020.35",361.28,2.69,"4,312.04",45.38
2009/11/26,"13,848.96","13,287.37","13,920.90","13,248.27","1,240,744.54","16,186,937.24",-527.18,-3.82,"3,784.86",39.83
2009/11/27,"13,067.53","12,876.15","13,292.76","12,800.70","892,692.84","11,601,661.83",-411.23,-3.09,"3,373.63",35.5
2009/11/30,"13,015.48","13,486.77","13,486.77","13,015.48","770,051.54","10,437,307.03",610.63,4.74,"3,984.26",41.93
2009/12/1,"13,474.86","13,682.17","13,702.06","13,363.74","899,983.44","11,972,333.22",195.39,1.45,"4,179.65",43.98
2009/12/2,"13,724.56","13,800.50","13,850.26","13,687.30","977,221.48","13,280,324.37",118.34,0.86,"4,297.99",45.23
2009/12/3,"13,789.08","13,759.84","13,822.91","13,604.15","901,972.50","12,579,519.72",-40.67,-0.29,"4,257.32",44.8
2009/12/4,"13,731.88","13,884.93","13,950.93","13,448.78","1,088,846.87","14,912,634.23",125.09,0.91,"4,382.41",46.12
2009/12/7,"13,924.40","14,051.52","14,070.81","13,872.52","721,371.07","9,984,911.24",166.59,1.2,"4,549.00",47.87
2009/12/8,"14,079.89","13,930.28","14,096.87","13,808.82","789,335.25","10,673,275.97",-121.23,-0.86,"4,427.77",46.6
2009/12/9,"13,777.82","13,772.17","13,905.77","13,713.52","650,282.34","9,084,099.18",-158.12,-1.14,"4,269.65",44.93
2009/12/10,"13,862.76","13,868.80","13,992.30","13,763.63","551,440.55","7,673,028.36",96.63,0.7,"4,366.29",45.95
2009/12/11,"13,942.24","13,875.87","14,041.75","13,843.80","571,124.20","7,970,897.42",7.07,0.05,"4,373.35",46.02
2009/12/14,"13,882.18","13,940.44","13,971.23","13,544.50","615,409.95","8,508,221.71",64.57,0.47,"4,437.92",46.7
2009/12/15,"13,865.12","13,825.84","13,972.65","13,782.90","607,868.91","8,309,916.68",-114.6,-0.82,"4,323.32",45.5
2009/12/16,"13,760.76","13,664.97","13,883.31","13,644.69","518,054.05","7,380,373.32",-160.87,-1.16,"4,162.46",43.8
2009/12/17,"13,694.68","13,391.72","13,752.92","13,368.63","553,444.23","7,544,296.51",-273.25,-2,"3,889.21",40.93
2009/12/18,"13,263.30","12,914.97","13,263.30","12,900.04","551,433.28","7,445,945.29",-476.76,-3.56,"3,412.45",35.91
2009/12/21,"12,911.80","13,011.15","13,011.15","12,815.34","392,164.80","5,277,929.16",96.18,0.74,"3,508.63",36.92
2009/12/22,"13,042.92","12,647.51","13,060.49","12,642.12","455,019.23","6,319,307.84",-363.64,-2.79,"3,144.99",33.1
2009/12/23,"12,635.68","12,813.29","12,859.92","12,635.68","405,976.96","5,677,641.14",165.78,1.31,"3,310.78",34.84
2009/12/24,"12,867.36","13,305.31","13,341.64","12,839.46","551,898.32","7,894,730.42",492.01,3.84,"3,802.79",40.02
2009/12/25,"13,298.86","13,289.94","13,364.29","13,223.99","492,691.04","7,166,184.24",-15.37,-0.12,"3,787.42",39.86
2009/12/28,"13,311.02","13,463.98","13,502.36","13,311.02","519,832.29","7,152,259.65",174.05,1.31,"3,961.47",41.69
2009/12/29,"13,484.49","13,503.99","13,503.99","13,308.80","556,425.74","7,731,571.84",40,0.3,"4,001.47",42.11
2009/12/30,"13,504.15","13,644.47","13,645.17","13,459.59","618,424.36","8,933,888.63",140.48,1.04,"4,141.95",43.59
2009/12/31,"13,636.30","13,699.97","13,699.97","13,509.01","539,040.63","7,669,986.79",55.5,0.41,"4,197.45",44.17
2010/1/4,"13,766.10","13,533.54","13,782.81","13,533.54","574,876.91","8,227,938.91",-166.43,-1.21,"4,031.02",42.42
2010/1/5,"13,539.83","13,517.38","13,597.36","13,324.56","715,861.22","10,239,623.92",-16.16,-0.12,"4,014.86",42.25
2010/1/6,"13,509.39","13,505.18","13,677.40","13,456.29","701,411.92","10,288,559.96",-12.19,-0.09,"4,002.67",42.12
2010/1/7,"13,514.64","13,235.48","13,571.35","13,148.25","728,589.81","10,425,582.62",-269.7,-2,"3,732.96",39.28
2010/1/8,"13,180.90","13,267.44","13,270.63","13,040.34","583,645.52","8,312,183.22",31.96,0.24,"3,764.92",39.62
2010/1/11,"13,559.28","13,161.09","13,606.23","13,089.88","700,863.95","10,019,173.29",-106.35,-0.8,"3,658.57",38.5
2010/1/12,"13,187.39","13,381.25","13,381.25","12,993.23","772,624.03","11,449,722.36",220.16,1.67,"3,878.73",40.82
2010/1/13,"13,031.55","13,016.56","13,227.96","12,936.32","842,615.83","12,546,282.22",-364.69,-2.73,"3,514.04",36.98
2010/1/14,"13,037.80","13,204.19","13,222.22","12,965.79","821,456.21","11,900,574.82",187.63,1.44,"3,701.67",38.95
2010/1/15,"13,247.65","13,264.37","13,320.40","13,118.25","736,646.59","10,609,479.38",60.18,0.46,"3,761.86",39.59
2010/1/18,"13,234.11","13,361.52","13,373.11","13,175.93","752,299.26","10,716,667.99",97.15,0.73,"3,859.00",40.61
2010/1/19,"13,389.59","13,350.67","13,433.06","13,318.35","751,545.38","10,674,185.81",-10.85,-0.08,"3,848.16",40.5
2010/1/20,"13,375.53","12,916.15","13,389.93","12,871.58","904,861.22","12,910,877.44",-434.52,-3.25,"3,413.64",35.92
2010/1/21,"12,928.52","12,917.15","12,982.88","12,732.96","598,529.88","8,351,546.37",1,0.01,"3,414.64",35.93
2010/1/22,"12,756.92","12,595.94","12,756.92","12,394.07","686,209.35","9,536,275.15",-321.22,-2.49,"3,093.42",32.55
2010/1/25,"12,506.14","12,470.19","12,640.73","12,458.56","450,042.11","5,866,397.46",-125.75,-1,"2,967.67",31.23
2010/1/26,"12,496.11","12,162.56","12,536.47","12,091.09","522,054.81","7,079,320.64",-307.63,-2.47,"2,660.04",27.99
2010/1/27,"12,157.14","12,046.78","12,233.12","11,946.49","425,530.50","5,893,496.84",-115.78,-0.95,"2,544.26",26.77
2010/1/28,"12,008.96","12,120.48","12,166.47","11,903.99","419,296.76","5,879,739.70",73.7,0.61,"2,617.96",27.55
2010/1/29,"12,058.70","12,137.20","12,339.06","11,998.66","502,322.90","6,832,581.02",16.73,0.14,"2,634.69",27.73
2010/2/1,"12,125.51","11,989.11","12,126.26","11,841.96","528,815.16","7,283,449.57",-148.1,-1.22,"2,486.59",26.17
2010/2/2,"12,035.93","11,912.93","12,173.91","11,912.93","463,643.31","6,281,585.40",-76.18,-0.64,"2,410.41",25.37
2010/2/3,"11,961.12","12,262.57","12,262.57","11,714.16","604,416.94","7,966,295.72",349.64,2.93,"2,760.05",29.05
2010/2/4,"12,177.15","12,169.48","12,283.52","12,112.93","635,585.21","8,089,911.55",-93.09,-0.76,"2,666.96",28.07
2010/2/5,"11,892.31","11,917.14","12,018.39","11,823.07","651,735.56","8,247,804.39",-252.34,-2.07,"2,414.62",25.41
2010/2/8,"11,900.10","11,947.34","11,997.66","11,847.02","414,909.68","5,313,801.10",30.2,0.25,"2,444.82",25.73
2010/2/9,"11,935.80","11,970.44","12,037.32","11,900.28","371,358.01","4,675,755.75",23.1,0.19,"2,467.92",25.97
2010/2/10,"12,083.00","12,185.38","12,185.38","12,051.16","338,237.00","4,763,917.81",214.94,1.8,"2,682.86",28.23
2010/2/11,"12,178.95","12,224.60","12,297.41","12,152.35","329,413.94","4,699,779.13",39.22,0.32,"2,722.08",28.65
2010/2/12,"12,259.47","12,304.78","12,327.93","12,241.61","315,774.69","4,645,695.25",80.18,0.66,"2,802.27",29.49
2010/2/22,"12,299.11","12,213.54","12,337.77","12,213.54","375,220.51","5,186,018.71",-91.24,-0.74,"2,711.03",28.53
2010/2/23,"12,185.94","12,069.21","12,185.94","11,922.73","456,446.97","6,143,221.84",-144.33,-1.18,"2,566.69",27.01
2010/2/24,"11,994.95","12,282.09","12,282.09","11,936.95","595,385.63","7,963,185.98",212.88,1.76,"2,779.58",29.25
2010/2/25,"12,324.94","12,494.27","12,495.99","12,324.94","712,732.06","9,767,078.63",212.18,1.73,"2,991.75",31.48
2010/2/26,"12,473.00","12,436.66","12,527.02","12,417.24","644,005.01","9,014,443.67",-57.61,-0.46,"2,934.14",30.88
2010/3/1,"12,480.81","12,588.26","12,599.27","12,454.03","689,534.37","9,536,517.28",151.61,1.22,"3,085.74",32.47
2010/3/2,"12,595.32","12,548.91","12,690.48","12,517.28","714,012.06","9,750,640.86",-39.35,-0.31,"3,046.39",32.06
2010/3/3,"12,544.02","12,612.69","12,612.69","12,444.20","746,367.79","10,284,668.03",63.78,0.51,"3,110.18",32.73
2010/3/4,"12,647.99","12,312.89","12,720.36","12,292.28","836,213.43","11,432,388.84",-299.8,-2.38,"2,810.37",29.58
2010/3/5,"12,312.74","12,341.74","12,433.57","12,268.56","548,702.19","7,670,239.56",28.85,0.23,"2,839.22",29.88
2010/3/8,"12,376.33","12,437.57","12,470.87","12,327.72","497,096.22","6,957,082.41",95.83,0.78,"2,935.05",30.89
2010/3/9,"12,440.21","12,507.66","12,569.56","12,289.96","572,218.17","7,826,283.72",70.09,0.56,"3,005.14",31.62
2010/3/10,"12,496.78","12,391.65","12,553.97","12,363.41","519,792.39","7,192,744.81",-116.01,-0.93,"2,889.13",30.4
2010/3/11,"12,399.77","12,367.69","12,468.94","12,277.19","469,760.13","6,757,657.06",-23.96,-0.19,"2,865.17",30.15
2010/3/12,"12,364.57","12,169.11","12,376.59","12,167.34","456,293.53","6,893,832.21",-198.58,-1.61,"2,666.59",28.06
2010/3/15,"12,154.53","11,903.33","12,158.87","11,866.99","380,429.89","5,561,220.56",-265.78,-2.18,"2,400.82",25.27
