交易日期,开盘点位,收盘点位,最高点位,最低点位,成交量(万股),成交额(万元),涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅（%）
2009/5/4,"4,048.21","4,147.89","4,148.55","4,048.21","128,710.75","1,709,887.88",117.5,2.92,117.5,2.92
2009/5/5,"4,187.01","4,175.75","4,212.94","4,157.16","139,937.35","1,880,510.44",27.86,0.67,145.36,3.61
2009/5/6,"4,173.98","4,274.56","4,274.56","4,161.39","149,419.13","2,069,157.14",98.81,2.37,244.17,6.06
2009/5/7,"4,309.41","4,253.01","4,319.25","4,183.32","172,436.96","2,372,119.09",-21.56,-0.5,222.61,5.52
2009/5/8,"4,221.53","4,204.58","4,235.31","4,125.73","144,703.04","1,914,386.45",-48.43,-1.14,174.19,4.32
2009/5/11,"4,223.53","4,051.40","4,232.53","4,051.40","140,171.62","1,834,144.68",-153.18,-3.64,21,0.52
2009/5/12,"4,029.59","4,135.02","4,135.02","4,019.28","90,845.14","1,203,462.16",83.62,2.06,104.62,2.6
2009/5/13,"4,148.72","4,195.35","4,211.85","4,142.26","121,328.08","1,667,913.59",60.33,1.46,164.95,4.09
2009/5/14,"4,170.61","4,187.93","4,193.15","4,138.28","111,694.96","1,504,141.83",-7.42,-0.18,157.53,3.91
2009/5/15,"4,196.46","4,229.92","4,245.04","4,187.80","105,136.52","1,459,181.31",41.99,1,199.52,4.95
2009/5/18,"4,224.33","4,243.32","4,247.48","4,156.30","102,146.52","1,387,886.50",13.4,0.32,212.93,5.28
2009/5/19,"4,268.04","4,266.12","4,288.75","4,243.93","135,532.85","1,830,648.55",22.8,0.54,235.73,5.85
2009/5/20,"4,274.77","4,270.24","4,318.70","4,261.37","127,255.93","1,757,561.33",4.12,0.1,239.85,5.95
2009/5/21,"4,248.65","4,192.18","4,269.86","4,158.54","125,125.79","1,726,829.57",-78.06,-1.83,161.78,4.01
2009/5/22,"4,187.18","4,175.68","4,224.02","4,154.44","100,287.39","1,437,126.71",-16.5,-0.39,145.29,3.6
2009/5/25,"4,089.98","4,200.47","4,209.16","4,057.93","115,908.14","1,617,808.64",24.78,0.59,170.07,4.22
2009/5/26,"4,205.04","4,211.78","4,282.35","4,205.04","130,844.33","1,874,802.97",11.31,0.27,181.38,4.5
2009/5/27,"4,223.53","4,209.59","4,238.68","4,176.68","98,979.74","1,364,724.10",-2.19,-0.05,179.19,4.45
2009/6/1,"4,239.62","4,269.23","4,278.55","4,230.78","111,284.54","1,612,394.68",59.64,1.42,238.83,5.93
2009/6/2,"4,284.80","4,279.92","4,306.90","4,265.96","127,016.35","1,779,976.75",10.69,0.25,249.53,6.19
2009/6/3,"4,283.08","4,290.50","4,300.64","4,267.17","129,450.06","1,812,667.82",10.58,0.25,260.11,6.45
2009/6/4,"4,285.51","4,279.71","4,311.30","4,233.03","138,924.90","1,955,125.31",-10.79,-0.25,249.32,6.19
2009/6/5,"4,297.13","4,271.27","4,313.66","4,259.92","120,614.82","1,770,804.17",-8.44,-0.2,240.88,5.98
2009/6/8,"4,273.75","4,223.22","4,280.84","4,200.40","109,893.71","1,592,634.30",-48.05,-1.12,192.83,4.78
2009/6/9,"4,215.61","4,271.12","4,272.21","4,161.24","111,246.25","1,524,892.27",47.9,1.13,240.72,5.97
2009/6/10,"4,271.88","4,321.75","4,330.97","4,262.75","113,742.93","1,489,958.91",50.63,1.19,291.36,7.23
2009/6/11,"4,320.24","4,304.55","4,352.11","4,289.11","108,335.48","1,410,660.48",-17.21,-0.4,274.15,6.8
2009/6/12,"4,302.34","4,215.80","4,321.94","4,188.29","110,129.74","1,477,860.35",-88.75,-2.06,185.4,4.6
2009/6/15,"4,205.06","4,298.50","4,298.50","4,205.06","91,459.55","1,215,872.77",82.71,1.96,268.11,6.65
2009/6/16,"4,265.62","4,305.75","4,329.27","4,247.63","89,351.60","1,255,528.72",7.25,0.17,275.36,6.83
2009/6/17,"4,302.77","4,345.89","4,353.80","4,275.63","99,685.18","1,419,239.19",40.14,0.93,315.5,7.83
2009/6/18,"4,350.77","4,385.02","4,398.69","4,343.94","119,992.84","1,729,232.46",39.12,0.9,354.62,8.8
2009/6/19,"4,389.98","4,347.79","4,395.09","4,336.47","127,029.47","1,827,274.67",-37.22,-0.85,317.4,7.88
2009/6/22,"4,363.26","4,335.14","4,379.42","4,322.55","125,680.88","1,776,473.67",-12.65,-0.29,304.75,7.56
2009/6/23,"4,284.72","4,307.73","4,342.58","4,265.46","112,752.50","1,477,696.68",-27.41,-0.63,277.33,6.88
2009/6/24,"4,310.34","4,367.88","4,369.48","4,300.28","112,459.23","1,617,167.44",60.15,1.4,337.48,8.37
2009/6/25,"4,381.15","4,370.52","4,392.16","4,347.43","122,847.58","1,727,535.94",2.65,0.06,340.13,8.44
2009/6/26,"4,383.60","4,367.50","4,396.26","4,349.20","104,750.02","1,395,516.00",-3.02,-0.07,337.11,8.36
2009/6/29,"4,372.51","4,370.52","4,385.26","4,355.59","108,645.95","1,468,530.21",3.02,0.07,340.13,8.44
2009/6/30,"4,375.64","4,363.72","4,390.17","4,347.81","109,310.24","1,578,620.45",-6.8,-0.16,333.33,8.27
2009/7/1,"4,353.76","4,398.17","4,398.17","4,346.55","111,279.25","1,628,733.27",34.45,0.79,367.77,9.12
2009/7/2,"4,412.12","4,450.11","4,450.11","4,405.77","128,412.59","1,969,719.96",51.94,1.18,419.72,10.41
2009/7/3,"4,435.89","4,446.81","4,455.42","4,409.58","122,966.11","1,863,524.33",-3.3,-0.07,416.42,10.33
2009/7/6,"4,458.16","4,441.08","4,462.27","4,412.53","123,493.90","1,772,724.33",-5.73,-0.13,410.69,10.19
2009/7/7,"4,434.05","4,458.18","4,480.62","4,428.30","131,642.83","1,922,820.88",17.1,0.38,427.78,10.61
2009/7/8,"4,436.82","4,492.08","4,501.81","4,431.08","123,731.60","1,812,463.18",33.89,0.76,461.68,11.45
2009/7/9,"4,502.96","4,597.00","4,601.67","4,484.68","163,941.43","2,445,473.51",104.93,2.34,566.61,14.06
2009/7/10,"4,609.37","4,596.21","4,628.56","4,580.51","158,382.58","2,438,190.53",-0.8,-0.02,565.81,14.04
2009/7/13,"4,589.08","4,630.12","4,653.54","4,576.11","157,368.84","2,403,101.23",33.91,0.74,599.72,14.88
2009/7/14,"4,645.81","4,708.33","4,708.33","4,637.46","154,958.85","2,330,596.03",78.22,1.69,677.94,16.82
2009/7/15,"4,712.68","4,707.92","4,717.84","4,682.77","176,487.27","2,678,603.22",-0.42,-0.01,677.52,16.81
2009/7/16,"4,728.17","4,679.31","4,734.11","4,663.43","180,373.73","2,754,422.44",-28.61,-0.61,648.91,16.1
2009/7/17,"4,670.30","4,688.12","4,700.43","4,642.52","151,089.04","2,376,769.98",8.81,0.19,657.73,16.32
2009/7/20,"4,702.50","4,793.68","4,793.68","4,693.62","189,860.26","2,961,605.81",105.56,2.25,763.29,18.94
2009/7/21,"4,795.99","4,649.77","4,795.99","4,643.42","169,937.71","2,625,077.45",-143.92,-3,619.37,15.37
2009/7/22,"4,646.69","4,710.94","4,719.27","4,646.69","140,627.38","2,207,497.17",61.18,1.32,680.55,16.89
2009/7/23,"4,723.91","4,729.20","4,729.20","4,693.67","134,295.40","2,070,260.90",18.25,0.39,698.8,17.34
2009/7/24,"4,742.24","4,678.21","4,752.30","4,614.26","150,191.35","2,284,598.18",-50.99,-1.08,647.81,16.07
2009/7/27,"4,688.08","4,765.53","4,765.53","4,685.09","162,130.80","2,571,668.08",87.32,1.87,735.13,18.24
2009/7/28,"4,781.07","4,876.56","4,877.31","4,756.50","200,944.28","3,274,695.88",111.04,2.33,846.17,20.99
2009/7/29,"4,857.16","4,587.20","4,873.96","4,490.91","198,429.80","3,142,470.12",-289.36,-5.93,556.81,13.82
2009/7/30,"4,600.68","4,642.83","4,664.07","4,503.71","157,175.00","2,509,765.41",55.63,1.21,612.43,15.2
2009/7/31,"4,682.18","4,766.90","4,773.86","4,654.97","158,175.74","2,522,824.96",124.07,2.67,736.5,18.27
2009/8/3,"4,792.34","4,847.93","4,851.63","4,754.59","179,292.88","2,749,249.15",81.03,1.7,817.53,20.28
2009/8/4,"4,851.10","4,913.07","4,913.07","4,805.50","200,388.02","3,098,733.12",65.14,1.34,882.68,21.9
2009/8/5,"4,917.88","4,956.87","5,005.86","4,875.51","206,253.96","3,248,171.26",43.79,0.89,926.47,22.99
2009/8/6,"4,918.32","4,929.88","5,018.12","4,859.92","188,537.81","2,985,126.73",-26.99,-0.54,899.49,22.32
2009/8/7,"4,921.21","4,768.95","4,959.57","4,759.34","159,304.50","2,441,973.72",-160.93,-3.26,738.56,18.32
2009/8/10,"4,824.84","4,811.11","4,874.79","4,734.68","130,871.57","2,002,706.94",42.16,0.88,780.71,19.37
2009/8/11,"4,831.96","4,847.58","4,868.47","4,786.90","114,616.25","1,867,732.89",36.48,0.76,817.19,20.28
2009/8/12,"4,842.12","4,613.74","4,842.12","4,589.98","125,457.74","1,979,658.29",-233.85,-4.82,583.34,14.47
2009/8/13,"4,618.71","4,610.55","4,655.27","4,522.77","102,768.91","1,619,768.08",-3.19,-0.07,580.15,14.39
2009/8/14,"4,616.40","4,433.96","4,620.89","4,433.96","116,022.92","1,729,848.03",-176.59,-3.83,403.56,10.01
2009/8/17,"4,373.54","4,125.02","4,374.82","4,123.33","110,159.93","1,563,956.84",-308.94,-6.97,94.62,2.35
2009/8/18,"4,094.89","4,196.62","4,214.77","4,086.23","82,611.62","1,185,556.88",71.6,1.74,166.23,4.12
2009/8/19,"4,202.92","4,021.07","4,236.36","3,990.45","99,166.09","1,420,132.06",-175.55,-4.18,-9.33,-0.23
2009/8/20,"4,026.46","4,170.45","4,175.35","4,024.10","95,840.57","1,355,147.21",149.38,3.71,140.06,3.48
2009/8/21,"4,174.34","4,276.45","4,281.46","4,143.09","129,465.07","1,888,437.75",106,2.54,246.06,6.11
2009/8/24,"4,291.83","4,384.15","4,394.06","4,262.32","129,551.37","2,020,891.84",107.7,2.52,353.76,8.78
2009/8/25,"4,365.14","4,313.16","4,365.14","4,212.65","145,235.84","2,111,058.59",-70.99,-1.62,282.77,7.02
2009/8/26,"4,299.15","4,442.28","4,480.85","4,285.80","136,138.15","1,986,427.33",129.12,2.99,411.88,10.22
2009/8/27,"4,431.76","4,480.77","4,538.33","4,414.70","141,345.56","2,077,469.27",38.49,0.87,450.37,11.17
2009/8/28,"4,471.01","4,361.23","4,477.95","4,335.92","121,453.74","1,895,099.41",-119.54,-2.67,330.83,8.21
2009/8/31,"4,310.13","4,076.52","4,310.13","4,070.12","109,194.45","1,595,549.36",-284.71,-6.53,46.12,1.14
2009/9/1,"4,045.22","4,063.25","4,142.44","4,010.02","85,383.94","1,219,746.97",-13.27,-0.33,32.86,0.82
2009/9/2,"4,043.57","4,071.18","4,102.14","4,013.12","73,439.05","1,063,698.95",7.92,0.19,40.78,1.01
2009/9/3,"4,078.33","4,262.97","4,269.64","4,078.33","114,351.98","1,710,129.57",191.79,4.71,232.57,5.77
2009/9/4,"4,273.35","4,319.18","4,344.05","4,254.08","115,536.17","1,696,911.88",56.21,1.32,288.78,7.17
2009/9/7,"4,353.76","4,413.94","4,467.54","4,353.76","134,720.73","2,082,719.10",94.76,2.19,383.54,9.52
2009/9/8,"4,418.79","4,505.16","4,508.64","4,374.19","122,414.13","1,912,092.70",91.22,2.07,474.76,11.78
2009/9/9,"4,519.95","4,544.31","4,550.98","4,475.21","135,474.67","2,240,622.87",39.15,0.87,513.91,12.75
2009/9/10,"4,521.66","4,495.86","4,551.96","4,475.50","125,572.80","2,258,127.96",-48.45,-1.07,465.46,11.55
2009/9/11,"4,480.09","4,583.03","4,598.54","4,479.58","124,728.84","2,156,269.24",87.17,1.94,552.63,13.71
2009/9/14,"4,591.75","4,667.73","4,685.95","4,587.55","155,423.16","2,700,871.02",84.7,1.85,637.33,15.81
2009/9/15,"4,674.22","4,727.33","4,751.24","4,661.47","158,594.46","2,663,536.37",59.6,1.28,696.93,17.29
2009/9/16,"4,724.63","4,726.99","4,765.21","4,646.71","163,349.33","2,687,390.98",-0.34,-0.01,696.59,17.28
2009/9/17,"4,738.81","4,850.15","4,869.09","4,738.81","192,068.05","3,111,995.25",123.16,2.61,819.75,20.34
2009/9/18,"4,862.66","4,698.32","4,887.67","4,654.93","202,617.97","3,297,249.86",-151.83,-3.13,667.92,16.57
2009/9/21,"4,651.30","4,796.99","4,800.13","4,599.05","146,288.80","2,395,530.83",98.67,2.1,766.59,19.02
2009/9/22,"4,786.48","4,729.46","4,861.96","4,722.58","134,848.73","2,253,475.42",-67.53,-1.41,699.06,17.34
2009/9/23,"4,718.13","4,570.44","4,760.85","4,549.47","120,433.21","1,951,270.32",-159.02,-3.36,540.04,13.4
2009/9/24,"4,542.94","4,520.80","4,592.95","4,421.62","102,492.88","1,623,892.53",-49.64,-1.09,490.4,12.17
2009/9/25,"4,501.01","4,503.67","4,562.53","4,477.08","77,361.32","1,208,607.13",-17.13,-0.38,473.28,11.74
2009/9/28,"4,518.00","4,450.57","4,605.13","4,438.42","85,591.57","1,360,011.57",-53.1,-1.18,420.18,10.43
2009/9/29,"4,450.19","4,385.83","4,469.40","4,319.23","89,551.30","1,359,750.18",-64.74,-1.45,355.43,8.82
2009/9/30,"4,410.28","4,436.65","4,479.97","4,410.28","71,792.68","1,128,437.73",50.82,1.16,406.25,10.08
2009/10/9,"4,520.64","4,663.35","4,666.99","4,520.64","91,316.13","1,488,240.61",226.7,5.11,632.95,15.7
2009/10/12,"4,682.36","4,655.38","4,701.10","4,621.82","96,303.61","1,577,008.02",-7.97,-0.17,624.98,15.51
2009/10/13,"4,639.89","4,703.42","4,703.42","4,626.87","85,934.59","1,376,246.30",48.04,1.03,673.02,16.7
2009/10/14,"4,721.17","4,692.30","4,765.00","4,677.38","117,578.84","1,900,316.18",-11.12,-0.24,661.91,16.42
2009/10/15,"4,721.16","4,679.76","4,741.10","4,659.48","95,477.07","1,526,500.43",-12.55,-0.27,649.36,16.11
2009/10/16,"4,687.78","4,685.35","4,708.63","4,618.44","97,165.00","1,531,762.25",5.6,0.12,654.96,16.25
2009/10/19,"4,689.65","4,784.24","4,784.27","4,680.57","121,008.34","1,956,432.35",98.88,2.11,753.84,18.7
2009/10/20,"4,811.60","4,850.90","4,850.90","4,806.88","153,724.37","2,502,725.07",66.67,1.39,820.51,20.36
2009/10/21,"4,844.37","4,783.93","4,856.58","4,783.93","146,560.47","2,398,208.75",-66.98,-1.38,753.53,18.7
2009/10/22,"4,771.88","4,778.78","4,810.37","4,745.23","130,518.77","2,156,497.48",-5.14,-0.11,748.39,18.57
2009/10/23,"4,787.97","4,845.75","4,871.53","4,787.97","158,934.14","2,665,988.71",66.97,1.4,815.36,20.23
2009/10/26,"4,866.53","4,881.15","4,888.62","4,833.29","148,457.36","2,508,136.70",35.4,0.73,850.75,21.11
2009/10/27,"4,850.48","4,760.26","4,854.06","4,760.26","158,403.05","2,633,141.96",-120.89,-2.48,729.86,18.11
2009/10/28,"4,750.51","4,804.14","4,804.14","4,715.66","127,761.08","2,018,411.61",43.88,0.92,773.74,19.2
2009/10/29,"4,750.21","4,745.38","4,779.27","4,717.00","122,984.73","2,035,633.70",-58.76,-1.22,714.98,17.74
2009/10/30,"4,805.03","4,792.93","4,843.55","4,771.05","134,348.82","2,337,989.59",47.55,1,762.53,18.92
2009/11/2,"4,710.76","4,958.51","4,958.51","4,674.82","153,907.38","2,583,211.50",165.58,3.45,928.11,23.03
2009/11/3,"4,978.67","5,054.33","5,072.15","4,976.20","185,994.11","3,157,250.96",95.82,1.93,"1,023.94",25.41
2009/11/4,"5,069.71","5,103.61","5,112.37","5,056.41","184,794.13","3,070,240.75",49.28,0.97,"1,073.21",26.63
2009/11/5,"5,115.00","5,121.97","5,132.92","5,066.57","168,282.25","2,742,719.13",18.36,0.36,"1,091.58",27.08
2009/11/6,"5,138.14","5,131.40","5,172.43","5,118.19","187,552.03","3,354,597.59",9.43,0.18,"1,101.01",27.32
2009/11/9,"5,140.02","5,154.36","5,160.21","5,098.63","154,439.34","2,702,895.31",22.96,0.45,"1,123.97",27.89
2009/11/10,"5,178.78","5,157.60","5,190.59","5,154.52","146,868.77","2,530,958.22",3.24,0.06,"1,127.21",27.97
2009/11/11,"5,149.98","5,169.77","5,183.47","5,121.42","142,487.68","2,354,976.10",12.16,0.24,"1,139.37",28.27
2009/11/12,"5,182.31","5,226.88","5,258.42","5,182.31","156,487.12","2,589,788.24",57.11,1.1,"1,196.48",29.69
2009/11/13,"5,211.46","5,322.96","5,322.96","5,193.50","165,057.61","2,796,009.94",96.08,1.84,"1,292.56",32.07
2009/11/16,"5,362.93","5,422.99","5,435.72","5,362.93","212,367.12","3,682,581.31",100.03,1.88,"1,392.60",34.55
2009/11/17,"5,430.86","5,431.25","5,458.18","5,381.39","169,523.46","2,982,164.49",8.26,0.15,"1,400.85",34.76
2009/11/18,"5,432.29","5,444.79","5,457.77","5,398.70","160,454.26","2,818,601.20",13.54,0.25,"1,414.40",35.09
2009/11/19,"5,456.84","5,519.67","5,520.30","5,446.24","181,460.82","3,230,983.43",74.87,1.38,"1,489.27",36.95
2009/11/20,"5,507.95","5,521.60","5,569.11","5,475.57","181,240.03","3,149,423.91",1.94,0.04,"1,491.21",37
2009/11/23,"5,526.13","5,617.97","5,617.97","5,501.42","184,205.64","3,344,297.88",96.37,1.75,"1,587.58",39.39
2009/11/24,"5,638.37","5,342.98","5,657.82","5,310.84","253,162.03","4,604,614.25",-275,-4.89,"1,312.58",32.57
2009/11/25,"5,329.62","5,512.40","5,517.93","5,295.98","190,822.31","3,534,631.15",169.43,3.17,"1,482.01",36.77
2009/11/26,"5,511.98","5,262.99","5,522.08","5,241.01","217,485.46","3,981,927.71",-249.41,-4.52,"1,232.60",30.58
2009/11/27,"5,201.27","5,174.46","5,319.58","5,142.40","162,841.13","3,222,646.35",-88.53,-1.68,"1,144.07",28.39
2009/11/30,"5,213.41","5,408.31","5,408.31","5,213.41","152,430.29","2,970,502.64",233.85,4.52,"1,377.92",34.19
2009/12/1,"5,422.60","5,537.38","5,540.77","5,410.65","183,875.33","3,405,723.29",129.07,2.39,"1,506.99",37.39
2009/12/2,"5,563.34","5,589.20","5,596.80","5,541.81","202,421.76","3,723,314.28",51.82,0.94,"1,558.81",38.68
2009/12/3,"5,589.21","5,610.79","5,612.12","5,542.99","186,579.42","3,676,516.97",21.59,0.39,"1,580.40",39.21
2009/12/4,"5,605.80","5,503.97","5,636.00","5,374.84","215,744.18","4,184,353.75",-106.82,-1.9,"1,473.58",36.56
2009/12/7,"5,501.36","5,595.62","5,604.48","5,496.99","134,059.25","2,563,036.64",91.65,1.67,"1,565.22",38.84
2009/12/8,"5,604.01","5,570.41","5,619.77","5,524.98","148,771.56","2,752,320.72",-25.21,-0.45,"1,540.02",38.21
2009/12/9,"5,516.03","5,485.84","5,576.51","5,465.51","130,109.74","2,530,114.69",-84.57,-1.52,"1,455.45",36.11
2009/12/10,"5,503.96","5,533.42","5,562.31","5,490.44","107,624.23","2,139,907.61",47.58,0.87,"1,503.02",37.29
2009/12/11,"5,552.39","5,531.41","5,580.24","5,511.97","120,183.26","2,530,059.14",-2.01,-0.04,"1,501.01",37.24
2009/12/14,"5,525.60","5,538.35","5,545.23","5,412.21","122,721.37","2,429,136.25",6.94,0.13,"1,507.95",37.41
2009/12/15,"5,530.17","5,545.24","5,584.94","5,516.49","120,240.16","2,260,334.27",6.9,0.12,"1,514.85",37.59
2009/12/16,"5,528.42","5,506.29","5,562.88","5,488.62","122,665.14","2,379,515.82",-38.95,-0.7,"1,475.90",36.62
2009/12/17,"5,510.37","5,364.29","5,530.10","5,356.23","124,500.74","2,327,948.04",-142.01,-2.58,"1,333.89",33.1
2009/12/18,"5,313.43","5,207.23","5,314.28","5,192.76","116,916.77","2,207,128.31",-157.06,-2.93,"1,176.83",29.2
2009/12/21,"5,202.75","5,238.24","5,243.63","5,182.95","81,462.26","1,506,949.87",31.01,0.6,"1,207.84",29.97
2009/12/22,"5,246.62","5,142.38","5,286.45","5,134.96","103,885.10","2,003,236.71",-95.85,-1.83,"1,111.99",27.59
2009/12/23,"5,138.67","5,255.88","5,255.88","5,138.67","95,441.13","1,793,774.68",113.49,2.21,"1,225.48",30.41
2009/12/24,"5,267.54","5,437.16","5,445.18","5,265.02","138,210.23","2,634,965.70",181.28,3.45,"1,406.76",34.9
2009/12/25,"5,432.70","5,448.97","5,489.38","5,405.74","122,334.61","2,251,318.38",11.82,0.22,"1,418.58",35.2
2009/12/28,"5,465.17","5,545.74","5,545.74","5,465.17","123,049.08","2,231,262.37",96.77,1.78,"1,515.35",37.6
2009/12/29,"5,547.29","5,603.75","5,603.75","5,505.77","141,729.59","2,594,372.22",58.01,1.05,"1,573.35",39.04
2009/12/30,"5,599.88","5,591.01","5,616.62","5,545.54","144,693.28","2,752,190.55",-12.74,-0.23,"1,560.61",38.72
2009/12/31,"5,594.54","5,631.76","5,636.20","5,561.05","127,099.35","2,413,426.78",40.75,0.73,"1,601.36",39.73
2010/1/4,"5,663.63","5,637.46","5,682.36","5,632.78","142,547.60","2,758,969.13",5.7,0.1,"1,607.06",39.87
2010/1/5,"5,640.44","5,694.55","5,694.55","5,595.98","162,417.00","3,104,401.68",57.09,1.01,"1,664.15",41.29
2010/1/6,"5,687.78","5,682.52","5,737.33","5,659.53","152,724.28","3,005,501.02",-12.03,-0.21,"1,652.12",40.99
2010/1/7,"5,671.52","5,542.70","5,688.98","5,521.27","152,149.69","3,023,665.40",-139.82,-2.46,"1,512.30",37.52
2010/1/8,"5,515.78","5,582.58","5,582.58","5,479.98","114,049.00","2,203,280.03",39.88,0.72,"1,552.18",38.51
2010/1/11,"5,619.79","5,591.21","5,639.76","5,549.99","155,851.45","2,995,844.43",8.63,0.15,"1,560.81",38.73
2010/1/12,"5,592.79","5,719.93","5,719.93","5,562.52","189,180.49","3,771,044.11",128.73,2.3,"1,689.54",41.92
2010/1/13,"5,597.23","5,663.87","5,730.59","5,576.13","192,866.67","4,007,280.48",-56.06,-0.98,"1,633.48",40.53
2010/1/14,"5,671.70","5,805.48","5,811.61","5,671.70","193,313.69","3,919,871.38",141.61,2.5,"1,775.08",44.04
2010/1/15,"5,822.78","5,867.64","5,867.64","5,810.34","176,745.37","3,630,511.82",62.16,1.07,"1,837.25",45.58
2010/1/18,"5,856.98","5,940.18","5,940.18","5,842.85","160,658.51","3,288,395.57",72.54,1.24,"1,909.78",47.38
2010/1/19,"5,950.39","5,907.21","5,958.21","5,882.44","161,827.36","3,319,262.53",-32.97,-0.55,"1,876.82",46.57
2010/1/20,"5,908.18","5,676.96","5,910.75","5,657.15","188,319.71","3,872,826.52",-230.25,-3.9,"1,646.56",40.85
2010/1/21,"5,656.75","5,696.69","5,725.05","5,631.93","121,913.92","2,419,802.07",19.73,0.35,"1,666.30",41.34
2010/1/22,"5,634.12","5,546.07","5,642.12","5,434.84","142,748.97","2,822,367.84",-150.62,-2.64,"1,515.68",37.61
2010/1/25,"5,503.77","5,486.11","5,578.65","5,479.80","88,450.58","1,723,393.87",-59.96,-1.08,"1,455.71",36.12
2010/1/26,"5,497.91","5,357.46","5,521.99","5,314.46","112,744.55","2,243,166.36",-128.65,-2.34,"1,327.07",32.93
2010/1/27,"5,355.49","5,308.05","5,399.20","5,263.10","90,409.18","1,749,688.81",-49.42,-0.92,"1,277.65",31.7
2010/1/28,"5,304.37","5,383.97","5,404.47","5,293.08","90,118.80","1,808,743.84",75.92,1.43,"1,353.57",33.58
2010/1/29,"5,359.76","5,437.43","5,498.59","5,346.91","100,694.34","2,001,389.93",53.46,0.99,"1,407.03",34.91
2010/2/1,"5,428.48","5,335.21","5,428.48","5,285.00","99,613.45","1,918,414.37",-102.22,-1.88,"1,304.82",32.37
2010/2/2,"5,349.42","5,299.60","5,417.13","5,296.88","90,186.66","1,750,970.74",-35.62,-0.67,"1,269.20",31.49
2010/2/3,"5,303.96","5,381.76","5,381.76","5,144.26","113,901.92","2,147,972.26",82.17,1.55,"1,351.37",33.53
2010/2/4,"5,360.73","5,369.63","5,419.10","5,317.30","107,320.69","1,986,227.16",-12.13,-0.23,"1,339.24",33.23
2010/2/5,"5,249.85","5,269.25","5,333.37","5,224.89","108,721.45","2,110,565.02",-100.39,-1.87,"1,238.85",30.74
2010/2/8,"5,266.51","5,272.91","5,306.35","5,243.98","69,850.58","1,393,553.58",3.67,0.07,"1,242.52",30.83
2010/2/9,"5,267.56","5,284.02","5,306.80","5,248.22","66,816.00","1,253,222.75",11.1,0.21,"1,253.62",31.1
2010/2/10,"5,314.56","5,360.55","5,360.55","5,311.55","72,446.33","1,419,564.58",76.53,1.45,"1,330.16",33
2010/2/11,"5,362.55","5,355.43","5,384.61","5,351.12","62,997.89","1,251,857.33",-5.12,-0.1,"1,325.03",32.88
2010/2/12,"5,363.78","5,436.52","5,441.27","5,363.78","61,062.57","1,235,916.74",81.09,1.51,"1,406.12",34.89
2010/2/22,"5,429.48","5,412.96","5,460.70","5,407.76","69,362.03","1,348,344.57",-23.56,-0.43,"1,382.56",34.3
2010/2/23,"5,409.87","5,430.76","5,430.76","5,331.31","82,579.29","1,594,592.31",17.81,0.33,"1,400.36",34.75
2010/2/24,"5,414.41","5,554.24","5,554.24","5,389.22","115,018.60","2,250,814.83",123.48,2.27,"1,523.85",37.81
2010/2/25,"5,562.92","5,652.17","5,656.81","5,562.92","143,532.10","2,861,911.81",97.93,1.76,"1,621.78",40.24
2010/2/26,"5,646.55","5,660.49","5,684.28","5,627.33","129,556.93","2,529,560.00",8.32,0.15,"1,630.09",40.44
2010/3/1,"5,655.87","5,723.48","5,723.48","5,655.87","131,753.12","2,629,554.27",62.99,1.11,"1,693.08",42.01
2010/3/2,"5,728.08","5,732.68","5,744.01","5,695.20","136,183.12","2,566,237.00",9.2,0.16,"1,702.29",42.24
2010/3/3,"5,734.85","5,792.34","5,796.39","5,718.73","158,617.67","3,128,751.76",59.66,1.04,"1,761.94",43.72
2010/3/4,"5,817.74","5,611.22","5,835.28","5,594.70","177,080.78","3,541,364.90",-181.12,-3.13,"1,580.83",39.22
2010/3/5,"5,615.04","5,604.17","5,656.86","5,552.11","115,573.57","2,414,760.10",-7.05,-0.13,"1,573.77",39.05
2010/3/8,"5,615.43","5,670.77","5,682.40","5,603.46","100,952.20","2,091,850.24",66.6,1.19,"1,640.37",40.7
2010/3/9,"5,662.49","5,669.55","5,689.81","5,603.32","109,255.72","2,133,234.92",-1.22,-0.02,"1,639.16",40.67
2010/3/10,"5,669.87","5,612.82","5,703.14","5,581.37","106,567.63","2,114,279.91",-56.74,-1,"1,582.42",39.26
2010/3/11,"5,607.67","5,577.96","5,627.09","5,525.24","99,463.75","2,045,017.00",-34.85,-0.62,"1,547.56",38.4
2010/3/12,"5,575.70","5,489.16","5,596.24","5,485.99","105,908.57","2,355,660.81",-88.8,-1.59,"1,458.77",36.19
2010/3/15,"5,489.37","5,436.19","5,497.33","5,412.07","83,257.28","1,787,232.61",-52.97,-0.97,"1,405.80",34.88
2010/3/16,"5,441.62","5,477.51","5,481.24","5,418.14","81,847.73","1,770,907.89",41.31,0.76,"1,447.11",35.9
2010/3/17,"5,493.29","5,623.08","5,623.08","5,491.78","116,048.73","2,407,789.18",145.57,2.66,"1,592.68",39.52
2010/3/18,"5,635.33","5,612.68","5,665.75","5,586.20","130,318.97","2,706,035.35",-10.4,-0.18,"1,582.28",39.26
2010/3/19,"5,620.38","5,652.58","5,654.21","5,592.66","122,172.21","2,421,915.15",39.9,0.71,"1,622.18",40.25
2010/3/22,"5,654.64","5,681.60","5,686.53","5,632.22","127,161.12","2,575,897.42",29.02,0.51,"1,651.20",40.97
